Price,Close,High,Low,Open,Volume
2025-06-19,256.8500061035156,263.25,255.0,262.0,1374153
2025-06-20,256.70001220703125,258.6499938964844,254.6999969482422,256.8500061035156,1632206
2025-06-23,256.0,258.29998779296875,255.0500030517578,256.20001220703125,894768
2025-06-24,255.64999389648438,260.6000061035156,253.75,259.04998779296875,1747242
2025-06-25,259.5,259.8999938964844,256.29998779296875,257.0,826794
2025-06-26,257.6000061035156,261.20001220703125,256.3999938964844,259.79998779296875,1439756
2025-06-27,259.20001220703125,265.20001220703125,258.25,258.8500061035156,2487215
2025-06-30,259.95001220703125,261.0,258.29998779296875,260.0,1090525
2025-07-01,258.3999938964844,260.8999938964844,258.0,260.0,1266092
2025-07-02,257.45001220703125,259.6000061035156,256.70001220703125,259.54998779296875,1006354
2025-07-03,256.6499938964844,258.5,256.0,258.04998779296875,932814
2025-07-04,256.1499938964844,257.75,255.0,256.6499938964844,1099740
2025-07-07,257.20001220703125,257.8999938964844,255.0,256.1499938964844,1327747
2025-07-08,263.25,263.8999938964844,256.5,257.8500061035156,2514875
2025-07-09,262.75,267.3500061035156,261.6499938964844,263.8999938964844,1849784
2025-07-10,270.04998779296875,271.1000061035156,262.95001220703125,263.8999938964844,2933261
2025-07-11,269.8999938964844,273.3500061035156,267.5,270.0,1716249
2025-07-14,268.0,271.45001220703125,266.5,269.8999938964844,965397
2025-07-15,263.1499938964844,270.79998779296875,261.5,270.29998779296875,3135066
2025-07-16,262.3500061035156,263.3999938964844,259.95001220703125,263.20001220703125,1906804
2025-07-17,278.29998779296875,283.70001220703125,263.95001220703125,264.3999938964844,31430970
2025-07-18,274.54998779296875,286.0,267.70001220703125,282.0,13431891
2025-07-21,278.79998779296875,281.8999938964844,273.04998779296875,274.95001220703125,4243661
2025-07-22,280.5,282.20001220703125,277.29998779296875,279.1000061035156,2678379
2025-07-23,280.3500061035156,281.95001220703125,277.0,280.20001220703125,7536041
2025-07-24,276.6000061035156,280.5,275.75,280.5,1234128
2025-07-25,270.1499938964844,276.95001220703125,269.1000061035156,276.6000061035156,1601115
2025-07-28,267.04998779296875,273.75,264.54998779296875,268.5,1599739
2025-07-29,264.8999938964844,266.8999938964844,262.79998779296875,266.75,873625
2025-07-30,267.54998779296875,269.1000061035156,262.3999938964844,265.1499938964844,1052032
2025-07-31,262.20001220703125,266.3999938964844,261.1000061035156,263.20001220703125,830652
2025-08-01,257.29998779296875,265.6499938964844,256.20001220703125,262.25,1177272
2025-08-04,257.29998779296875,259.1499938964844,255.60000610351562,258.20001220703125,753893
2025-08-05,253.5,259.1499938964844,252.5500030517578,257.75,994237
2025-08-06,252.89999389648438,255.1999969482422,252.25,253.4499969482422,699759
2025-08-07,250.6999969482422,252.5,247.14999389648438,252.0,982652
2025-08-08,254.14999389648438,256.70001220703125,251.64999389648438,254.0,924491
2025-08-11,255.25,256.0,250.60000610351562,254.14999389648438,635151
2025-08-12,252.60000610351562,256.1499938964844,251.64999389648438,256.04998779296875,523944
2025-08-13,252.5,253.9499969482422,251.8000030517578,253.85000610351562,442708
2025-08-14,249.89999389648438,254.10000610351562,249.0,252.5,633770
2025-08-18,251.25,253.6999969482422,250.25,252.64999389648438,876276
2025-08-19,259.54998779296875,260.70001220703125,250.64999389648438,251.25,1369271
2025-08-20,260.95001220703125,263.04998779296875,258.04998779296875,260.0,686658
2025-08-21,260.0,263.3999938964844,259.0,263.3999938964844,484167
2025-08-22,258.3999938964844,260.8999938964844,257.25,259.8500061035156,466635
2025-08-25,259.6499938964844,260.5,255.60000610351562,259.0,679911
2025-08-26,251.9499969482422,259.3500061035156,251.3000030517578,258.8999938964844,946938
2025-08-28,249.60000610351562,253.1999969482422,247.5500030517578,252.5,1569139
2025-08-29,251.5,254.64999389648438,249.39999389648438,249.64999389648438,746956
2025-09-01,249.9499969482422,253.25,249.75,252.5,729499
2025-09-02,257.3999938964844,259.70001220703125,250.0,251.39999389648438,1831058
2025-09-03,267.25,268.29998779296875,255.60000610351562,256.0,2412811
2025-09-04,265.8500061035156,271.20001220703125,264.8500061035156,269.70001220703125,1557168
2025-09-05,262.75,266.5,261.3999938964844,265.75,533381
2025-09-08,261.1000061035156,264.29998779296875,259.95001220703125,262.25,814336
2025-09-09,256.8999938964844,262.25,256.20001220703125,260.6000061035156,697324
2025-09-10,256.25,261.1499938964844,255.5500030517578,258.1000061035156,737852
2025-09-11,258.79998779296875,266.45001220703125,256.45001220703125,256.45001220703125,1662201
2025-09-12,260.3999938964844,261.8999938964844,259.0,259.8999938964844,685947
2025-09-15,258.25,260.8999938964844,257.6000061035156,260.3999938964844,681054
2025-09-16,260.6499938964844,261.8999938964844,258.3999938964844,260.0,630666
2025-09-17,259.29998779296875,262.79998779296875,258.70001220703125,261.79998779296875,1064316
2025-09-18,259.6000061035156,261.3999938964844,258.75,260.45001220703125,789325
2025-09-19,256.95001220703125,267.8500061035156,252.0500030517578,264.0,12640297
2025-09-22,271.1000061035156,278.70001220703125,253.75,254.0,30273044
2025-09-23,260.1000061035156,273.3999938964844,259.5,272.20001220703125,5377628
2025-09-24,252.8000030517578,261.0,252.0,261.0,4296168
2025-09-25,261.6499938964844,262.45001220703125,252.8000030517578,253.75,5237063
2025-09-26,261.45001220703125,264.6000061035156,257.3999938964844,261.20001220703125,2943487
2025-09-29,261.1499938964844,262.8999938964844,258.20001220703125,261.5,1687064
2025-09-30,261.54998779296875,262.79998779296875,258.25,260.8999938964844,1623151
2025-10-01,263.04998779296875,264.75,260.04998779296875,261.54998779296875,1516887
2025-10-03,265.3999938964844,266.3500061035156,260.6000061035156,263.04998779296875,1908970
2025-10-06,266.04998779296875,267.0,264.0,266.3999938964844,1378695
2025-10-07,265.1000061035156,268.45001220703125,263.29998779296875,266.0,1480139
2025-10-08,265.95001220703125,267.04998779296875,262.29998779296875,265.1000061035156,1077699
2025-10-09,268.1499938964844,268.8999938964844,262.5,263.5,1190828
2025-10-10,268.95001220703125,270.25,265.6499938964844,266.5,1253187
2025-10-13,268.70001220703125,270.0,264.8999938964844,264.8999938964844,980125
2025-10-14,268.6499938964844,270.1499938964844,265.1499938964844,267.5,1113807
2025-10-15,267.8999938964844,269.8999938964844,266.25,266.25,843568
2025-10-16,266.1499938964844,271.1499938964844,265.0,267.6000061035156,1088227
2025-10-17,261.5,266.95001220703125,260.0,266.1499938964844,2335217
2025-10-20,258.54998779296875,263.04998779296875,257.8500061035156,261.45001220703125,2704721
2025-10-21,261.3999938964844,261.8999938964844,260.0,260.0,202647
2025-10-23,260.1000061035156,261.6499938964844,259.29998779296875,260.54998779296875,1877668
2025-10-24,263.25,264.25,258.75,260.29998779296875,1071643
2025-10-27,265.70001220703125,266.1499938964844,261.0,263.0,1193409
2025-10-28,268.45001220703125,268.79998779296875,264.04998779296875,265.70001220703125,1192675
2025-10-29,275.54998779296875,276.75,267.0,268.25,7702429
2025-10-30,275.3999938964844,276.8999938964844,271.6000061035156,275.0,1585401
2025-10-31,274.8500061035156,275.70001220703125,272.75,275.0,1525168
2025-11-03,275.1000061035156,276.20001220703125,266.6000061035156,275.0,3690105
2025-11-04,277.3500061035156,278.1000061035156,271.3999938964844,275.0,3322377
2025-11-06,271.25,281.29998779296875,270.1000061035156,277.3500061035156,3217128
2025-11-07,270.79998779296875,272.5,267.0,271.1000061035156,2601124
2025-11-10,270.8999938964844,272.25,267.5,268.8999938964844,1438368
2025-11-11,273.95001220703125,275.0,268.45001220703125,270.8999938964844,1177054
2025-11-12,272.8999938964844,274.70001220703125,272.0,272.6000061035156,960840
2025-11-13,272.6499938964844,275.0,271.6499938964844,272.0,949872
2025-11-14,274.20001220703125,274.70001220703125,270.1000061035156,271.70001220703125,1268052
2025-11-17,274.95001220703125,275.3999938964844,270.5,273.70001220703125,2379897
2025-11-18,269.1499938964844,275.0,266.3999938964844,274.95001220703125,1771260
2025-11-19,275.79998779296875,277.0,267.29998779296875,269.75,2814297
2025-11-20,276.75,277.3999938964844,273.45001220703125,275.1000061035156,1700275
2025-11-21,274.1000061035156,282.8999938964844,266.45001220703125,280.70001220703125,58517098
2025-11-24,277.6000061035156,279.0,271.3999938964844,274.45001220703125,2693587
2025-11-25,271.45001220703125,277.45001220703125,261.04998779296875,277.45001220703125,26240183
2025-11-26,264.25,274.0,262.1000061035156,272.5,2653613
2025-11-27,261.3500061035156,266.70001220703125,261.0,264.3999938964844,1311530
2025-11-28,259.0,264.1000061035156,258.5,261.70001220703125,1238984
2025-12-01,255.3000030517578,261.5,255.0500030517578,260.0,1049787
2025-12-02,249.39999389648438,256.45001220703125,248.89999389648438,255.5500030517578,2006702
2025-12-03,247.5500030517578,251.1999969482422,246.6999969482422,250.39999389648438,1037508
2025-12-04,249.25,250.25,245.5,247.5,1575472
2025-12-05,252.8000030517578,254.0,248.75,249.25,911245
2025-12-08,250.60000610351562,253.8000030517578,249.4499969482422,253.8000030517578,922289
2025-12-09,246.0500030517578,250.5,245.0,249.9499969482422,1076367
2025-12-10,247.14999389648438,249.39999389648438,245.10000610351562,246.6999969482422,1231962
2025-12-11,247.39999389648438,248.8000030517578,244.5500030517578,247.14999389648438,1378466
2025-12-12,249.10000610351562,250.3000030517578,247.5,248.89999389648438,1630348
2025-12-15,246.35000610351562,251.0,245.5500030517578,248.0,1030886
2025-12-16,243.10000610351562,247.75,242.10000610351562,247.0,2379959
2025-12-17,241.4499969482422,243.75,240.14999389648438,243.0500030517578,857143
2025-12-18,239.25,241.1999969482422,237.1999969482422,241.10000610351562,832985
2025-12-19,244.85000610351562,247.0,237.6999969482422,240.0,1309983
2025-12-22,241.6999969482422,247.8000030517578,240.14999389648438,245.0500030517578,1770672
2025-12-23,239.35000610351562,243.39999389648438,238.25,241.5,1170393
2025-12-24,236.9499969482422,240.5,236.5,239.0,1209241
2025-12-26,236.9499969482422,237.75,235.5,237.75,1020301
2025-12-29,237.5,237.9499969482422,235.0,237.10000610351562,721276
2025-12-30,240.0,243.0,236.0500030517578,237.6999969482422,1430706
2025-12-31,237.3000030517578,241.0,236.4499969482422,241.0,1302946
2026-01-01,239.4499969482422,242.39999389648438,237.0,238.10000610351562,1249175
2026-01-02,236.27000427246094,240.0,234.10000610351562,240.0,2541764
2026-01-05,233.8000030517578,237.44000244140625,233.3000030517578,235.64999389648438,1302112
2026-01-06,230.8000030517578,234.8000030517578,229.47000122070312,234.0,1346201
2026-01-07,229.0399932861328,233.5,228.5500030517578,230.0,1583661
2026-01-08,227.85000610351562,230.5800018310547,227.5,229.10000610351562,850152
2026-01-09,222.97999572753906,227.75,222.10000610351562,227.60000610351562,2380641
2026-01-12,219.82000732421875,222.55999755859375,217.5,222.0,1609235
2026-01-13,219.77999877929688,225.5,219.00999450683594,221.0,890658
2026-01-14,217.91000366210938,220.6300048828125,217.5,219.49000549316406,849535
2026-01-15,217.91000366210938,217.91000366210938,217.91000366210938,217.91000366210938,0
2026-01-16,212.42999267578125,218.5,211.0,217.91000366210938,1831714
2026-01-19,212.02000427246094,214.44000244140625,206.9499969482422,212.0,1769529
2026-01-20,210.0399932861328,213.44000244140625,209.25999450683594,211.0,1745251
2026-01-21,208.91000366210938,210.4600067138672,205.4199981689453,210.0,1654274
2026-01-22,210.02999877929688,212.8800048828125,208.50999450683594,210.19000244140625,764013
2026-01-23,209.05999755859375,211.50999450683594,207.94000244140625,211.50999450683594,997078
2026-01-27,207.58999633789062,209.3000030517578,204.1199951171875,209.05999755859375,1172041
2026-01-28,209.7899932861328,210.8000030517578,206.10000610351562,207.99000549316406,1229507
2026-01-29,208.6300048828125,212.27999877929688,207.10000610351562,210.89999389648438,866855
2026-01-30,213.97000122070312,215.67999267578125,207.8699951171875,208.0,2048383
2026-02-02,212.64999389648438,214.88999938964844,208.0,208.3300018310547,2429081
2026-02-03,215.1199951171875,218.52000427246094,213.5,216.9499969482422,4237926
2026-02-04,216.8800048828125,220.0,212.1999969482422,214.0,1407707
2026-02-05,214.77999877929688,217.74000549316406,214.00999450683594,216.80999755859375,530310
2026-02-06,211.36000061035156,213.1199951171875,209.3000030517578,212.10000610351562,946031
2026-02-09,211.24000549316406,215.44000244140625,209.39999389648438,213.0,2375206
2026-02-10,209.85000610351562,212.77000427246094,209.47999572753906,211.97999572753906,1274817
2026-02-11,209.58999633789062,211.74000549316406,209.0,211.0,1280193
2026-02-12,206.3000030517578,209.99000549316406,205.6999969482422,209.74000549316406,980045
2026-02-13,201.57000732421875,205.4499969482422,200.1999969482422,205.0,1524928
2026-02-16,203.89999389648438,204.24000549316406,199.39999389648438,202.0,1091640
2026-02-17,204.0500030517578,207.60000610351562,203.0,204.0,1229815
2026-02-18,202.6699981689453,205.1699981689453,201.8000030517578,204.94000244140625,1170168
2026-02-19,199.77999877929688,203.44000244140625,199.08999633789062,203.10000610351562,916805
2026-02-20,198.52000427246094,200.6999969482422,194.7899932861328,200.60000610351562,1799156
2026-02-23,195.66000366210938,201.5399932861328,195.30999755859375,201.4499969482422,1396622
2026-02-24,191.72999572753906,198.00999450683594,189.82000732421875,198.0,2699339
2026-02-25,190.72999572753906,194.69000244140625,189.6999969482422,194.0,2314746
2026-02-26,189.41000366210938,191.6199951171875,188.0800018310547,191.10000610351562,1421520
2026-02-27,189.10000610351562,190.0,188.10000610351562,188.8000030517578,1183715
2026-03-02,180.2899932861328,184.44000244140625,179.05999755859375,180.1999969482422,2799429
2026-03-04,179.6999969482422,186.5,178.02000427246094,180.11000061035156,3428303
2026-03-05,178.83999633789062,181.99000549316406,176.92999267578125,181.99000549316406,1863040
2026-03-06,177.24000549316406,181.99000549316406,176.94000244140625,179.02000427246094,1501513
2026-03-09,175.60000610351562,177.89999389648438,172.00999450683594,174.0,2105247
2026-03-10,179.00999450683594,180.9499969482422,176.2899932861328,177.00999450683594,3607758
2026-03-11,179.39999389648438,198.80999755859375,178.0,179.94000244140625,36726500
2026-03-12,176.14999389648438,181.10000610351562,175.60000610351562,181.0,5229605
2026-03-13,172.88999938964844,179.64999389648438,172.2100067138672,177.0,3318069
2026-03-16,172.3000030517578,175.9600067138672,171.19000244140625,173.0,2930835
2026-03-17,175.00999450683594,178.0,173.05999755859375,173.5500030517578,7193126
2026-03-18,177.27000427246094,180.0,175.27999877929688,176.0,6886693
2026-03-19,176.27999877929688,178.75,174.30999755859375,175.0,2471187
2026-03-20,192.10000610351562,195.99000549316406,177.25999450683594,178.74000549316406,25383780
2026-03-23,175.36000061035156,189.3300018310547,174.0,189.1999969482422,6266809
2026-03-24,180.13999938964844,182.0,173.6999969482422,177.9499969482422,3962812
2026-03-25,182.85000610351562,189.89999389648438,181.02999877929688,181.02999877929688,5810302
2026-03-27,185.39999389648438,187.9499969482422,180.52999877929688,184.0,5301802
2026-03-30,177.77000427246094,185.2100067138672,175.0,181.5800018310547,4499593
2026-04-01,182.6300048828125,187.1699981689453,181.14999389648438,182.99000549316406,2087071
2026-04-02,183.7100067138672,184.3000030517578,177.1999969482422,179.77000427246094,1639682
2026-04-06,179.8800048828125,187.49000549316406,179.44000244140625,185.99000549316406,2948455
2026-04-07,179.05999755859375,180.6699981689453,178.3000030517578,180.55999755859375,1353041
2026-04-08,178.97999572753906,184.8000030517578,178.14999389648438,184.0,8423584
2026-04-09,177.10000610351562,181.99000549316406,175.60000610351562,180.8300018310547,3065571
2026-04-10,182.25999450683594,184.86000061035156,177.80999755859375,178.0,4284850
2026-04-13,179.72999572753906,182.3000030517578,177.61000061035156,180.0,1958372
2026-04-15,182.66000366210938,184.36000061035156,181.39999389648438,181.8300018310547,2468231
2026-04-16,182.08999633789062,185.19000244140625,181.3000030517578,183.0,2615893
2026-04-17,185.00999450683594,186.77999877929688,182.1699981689453,182.6999969482422,5821739
2026-04-20,184.6199951171875,188.88999938964844,182.5,185.5,3460303
2026-04-21,188.49000549316406,191.14999389648438,184.8800048828125,185.0,3780000
2026-04-22,199.60000610351562,201.00999450683594,187.30999755859375,188.4499969482422,12333012
2026-04-23,197.27999877929688,200.9499969482422,196.0,198.02000427246094,2808011
2026-04-24,197.74000549316406,199.66000366210938,194.61000061035156,197.2899932861328,2974983
2026-04-27,205.9499969482422,209.6999969482422,199.8300018310547,200.8000030517578,6702429
2026-04-28,204.91000366210938,208.88999938964844,204.0500030517578,208.50999450683594,2708182
2026-04-29,200.17999267578125,211.02999877929688,198.49000549316406,211.02999877929688,8854816
2026-04-30,196.3699951171875,202.50999450683594,195.00999450683594,200.0,2537711
2026-05-01,196.3699951171875,196.3699951171875,196.3699951171875,196.3699951171875,0
2026-05-04,205.3000030517578,206.0,197.44000244140625,197.99000549316406,4062588
2026-05-05,205.80999755859375,210.0,203.14999389648438,204.1999969482422,4353116
2026-05-06,207.8000030517578,209.1999969482422,204.33999633789062,206.4499969482422,2374842
2026-05-07,211.94000244140625,216.00999450683594,208.27000427246094,208.4499969482422,5675541
2026-05-08,206.77999877929688,211.5,205.0,211.5,3660874
2026-05-11,204.92999267578125,207.0,201.5,206.0,4551393
2026-05-12,198.19000244140625,205.60000610351562,197.0,205.0,2889393
2026-05-13,196.13999938964844,201.99000549316406,195.52999877929688,198.2899932861328,2272432
2026-05-14,200.80999755859375,202.0,193.02000427246094,197.08999633789062,1804072
2026-05-15,199.72999572753906,203.77999877929688,199.3000030517578,202.1999969482422,1579468
