Price,Close,High,Low,Open,Volume
2025-06-23,1483.2552490234375,1488.993994276599,1466.4349304028979,1483.8488831716736,657381
2025-06-24,1486.5205078125,1502.2524779816574,1484.34368809734,1490.7749867819562,1351552
2025-06-25,1494.0401611328125,1501.9556056951055,1484.1458554299463,1493.9412422318037,1032762
2025-06-26,1497.800048828125,1506.3091275948416,1487.1141503340443,1495.029594913334,1440423
2025-06-27,1502.4000244140625,1508.699951171875,1492.0,1502.0,1851991
2025-06-30,1505.9000244140625,1514.699951171875,1500.199951171875,1509.4000244140625,1053681
2025-07-01,1515.699951171875,1517.699951171875,1496.199951171875,1505.9000244140625,1112637
2025-07-02,1497.5999755859375,1525.0,1493.300048828125,1515.699951171875,1273704
2025-07-03,1508.699951171875,1513.199951171875,1498.800048828125,1504.0,869963
2025-07-04,1513.300048828125,1521.0,1503.9000244140625,1508.4000244140625,1118483
2025-07-07,1510.5,1519.199951171875,1506.5,1516.0,1061434
2025-07-08,1488.300048828125,1510.5,1477.0999755859375,1505.5,2197699
2025-07-09,1491.699951171875,1501.699951171875,1486.0,1486.0,1364142
2025-07-10,1477.800048828125,1490.9000244140625,1463.199951171875,1489.0,2178068
2025-07-11,1485.0,1490.5,1470.0,1480.0,920651
2025-07-14,1484.0,1492.5,1476.0,1488.9000244140625,1554680
2025-07-15,1490.9000244140625,1492.4000244140625,1469.4000244140625,1483.800048828125,1203850
2025-07-16,1475.800048828125,1485.0,1468.199951171875,1485.0,1569604
2025-07-17,1482.4000244140625,1489.0,1472.0,1475.0,1349535
2025-07-18,1482.300048828125,1484.800048828125,1470.0,1481.0999755859375,1001794
2025-07-21,1473.9000244140625,1482.5,1468.5,1481.0999755859375,1198993
2025-07-22,1464.4000244140625,1479.4000244140625,1454.5,1475.0,1908949
2025-07-23,1473.5,1476.5,1462.4000244140625,1465.300048828125,1268156
2025-07-24,1487.9000244140625,1490.0,1470.300048828125,1470.5,1389152
2025-07-25,1532.5,1553.699951171875,1469.0,1485.0,5226395
2025-07-28,1572.0,1577.0,1520.5,1541.199951171875,3843168
2025-07-29,1574.0,1579.4000244140625,1559.5999755859375,1563.4000244140625,1303888
2025-07-30,1559.4000244140625,1579.9000244140625,1551.199951171875,1574.300048828125,1390012
2025-07-31,1554.5999755859375,1564.699951171875,1536.5999755859375,1540.0,2457841
2025-08-01,1502.800048828125,1549.699951171875,1494.0,1544.0,2109707
2025-08-04,1515.0999755859375,1519.300048828125,1505.0,1510.0,549494
2025-08-05,1499.800048828125,1517.300048828125,1491.0999755859375,1513.5,1156528
2025-08-06,1486.699951171875,1498.800048828125,1475.0,1498.800048828125,1157300
2025-08-07,1491.0,1499.800048828125,1464.0999755859375,1476.0999755859375,1882304
2025-08-08,1485.800048828125,1493.800048828125,1478.300048828125,1483.0,920270
2025-08-11,1504.800048828125,1514.0,1480.199951171875,1488.0,898160
2025-08-12,1521.5999755859375,1524.9000244140625,1501.0999755859375,1504.0,910349
2025-08-13,1561.0,1567.800048828125,1520.4000244140625,1521.5999755859375,1859765
2025-08-14,1564.0,1574.800048828125,1552.0,1562.5,2535958
2025-08-18,1565.199951171875,1572.800048828125,1557.5,1566.199951171875,1783835
2025-08-19,1548.9000244140625,1568.699951171875,1546.0999755859375,1565.199951171875,898746
2025-08-20,1546.0999755859375,1556.9000244140625,1533.4000244140625,1539.199951171875,936556
2025-08-21,1592.800048828125,1596.0,1538.699951171875,1540.0999755859375,1698280
2025-08-22,1592.800048828125,1602.0,1585.0,1590.0,1574526
2025-08-25,1601.199951171875,1607.800048828125,1592.0,1594.0,1298471
2025-08-26,1579.800048828125,1604.0999755859375,1573.0,1604.0,2332380
2025-08-28,1580.300048828125,1594.0,1568.699951171875,1594.0,1903230
2025-08-29,1589.4000244140625,1596.4000244140625,1567.800048828125,1578.5,1342344
2025-09-01,1587.199951171875,1598.0,1583.0,1589.4000244140625,783524
2025-09-02,1569.199951171875,1593.0,1563.300048828125,1587.0,1161872
2025-09-03,1578.4000244140625,1596.4000244140625,1569.0,1570.0,1160380
2025-09-04,1577.800048828125,1599.0,1573.699951171875,1599.0,614470
2025-09-05,1553.4000244140625,1585.5999755859375,1550.0,1577.800048828125,701865
2025-09-08,1541.199951171875,1564.9000244140625,1538.9000244140625,1554.5,588546
2025-09-09,1551.5999755859375,1555.199951171875,1533.0999755859375,1541.199951171875,788242
2025-09-10,1563.800048828125,1571.0,1553.9000244140625,1555.0,718311
2025-09-11,1560.800048828125,1570.5,1554.0999755859375,1563.5,732911
2025-09-12,1574.5999755859375,1578.300048828125,1562.0999755859375,1562.0999755859375,785508
2025-09-15,1548.300048828125,1579.800048828125,1546.0999755859375,1568.0,758979
2025-09-16,1559.0,1560.199951171875,1550.0,1556.0,471395
2025-09-17,1559.5999755859375,1562.5,1549.0999755859375,1556.0,785651
2025-09-18,1578.199951171875,1580.0,1556.4000244140625,1560.0,874860
2025-09-19,1575.800048828125,1584.9000244140625,1557.5,1581.0,1464121
2025-09-22,1542.199951171875,1583.199951171875,1540.0,1575.0,1257495
2025-09-23,1527.0999755859375,1550.699951171875,1517.5,1542.199951171875,1487350
2025-09-24,1538.0,1542.5,1520.300048828125,1527.0,943785
2025-09-25,1509.699951171875,1544.800048828125,1505.4000244140625,1538.0,2502680
2025-09-26,1499.4000244140625,1504.9000244140625,1475.199951171875,1495.5999755859375,2653841
2025-09-29,1488.0,1527.300048828125,1485.300048828125,1506.9000244140625,1778220
2025-09-30,1503.300048828125,1506.5999755859375,1488.0999755859375,1488.0999755859375,1040806
2025-10-01,1513.0,1517.4000244140625,1498.4000244140625,1505.0,1000285
2025-10-03,1517.699951171875,1537.800048828125,1509.5,1522.0,1070489
2025-10-06,1513.0999755859375,1520.0,1497.800048828125,1511.0,772031
2025-10-07,1513.300048828125,1522.0,1506.199951171875,1514.9000244140625,834623
2025-10-08,1494.5999755859375,1519.300048828125,1490.800048828125,1512.0,1068066
2025-10-09,1513.0999755859375,1516.699951171875,1499.300048828125,1510.0,878167
2025-10-10,1561.800048828125,1569.0,1506.9000244140625,1513.0,1495524
2025-10-13,1563.5999755859375,1566.9000244140625,1550.0999755859375,1559.0,671620
2025-10-14,1552.300048828125,1566.0999755859375,1537.0999755859375,1563.0,1056222
2025-10-15,1558.699951171875,1564.800048828125,1546.0,1550.0,1638237
2025-10-16,1569.4000244140625,1572.0,1555.0999755859375,1559.0,989785
2025-10-17,1577.5999755859375,1582.0999755859375,1558.4000244140625,1565.300048828125,1222051
2025-10-20,1639.0999755859375,1647.0,1577.9000244140625,1590.0,3372906
2025-10-21,1663.5999755859375,1669.0,1642.0999755859375,1646.699951171875,709223
2025-10-23,1645.0999755859375,1673.0,1638.0999755859375,1665.0,2150725
2025-10-24,1584.4000244140625,1625.0999755859375,1581.0999755859375,1625.0999755859375,2941997
2025-10-27,1584.0,1593.800048828125,1575.199951171875,1585.0,1213749
2025-10-28,1568.0999755859375,1589.9000244140625,1562.0999755859375,1585.800048828125,1489133
2025-10-29,1581.0999755859375,1588.0,1571.699951171875,1575.0,898965
2025-10-30,1540.0999755859375,1593.300048828125,1504.0,1587.0,4053965
2025-10-31,1501.300048828125,1529.4000244140625,1500.0,1510.0999755859375,3365093
2025-11-03,1511.5,1514.9000244140625,1490.300048828125,1502.9000244140625,1505905
2025-11-04,1503.300048828125,1524.0,1498.0999755859375,1511.5,1590643
2025-11-06,1501.5,1512.9000244140625,1498.0,1510.800048828125,1596245
2025-11-07,1505.699951171875,1510.0,1491.5999755859375,1500.0,1037508
2025-11-10,1511.5,1516.699951171875,1503.9000244140625,1510.0,1143959
2025-11-11,1514.9000244140625,1517.5,1506.0999755859375,1511.300048828125,850772
2025-11-12,1519.300048828125,1528.0999755859375,1514.0999755859375,1514.9000244140625,1179131
2025-11-13,1525.800048828125,1534.9000244140625,1515.4000244140625,1520.0,1217362
2025-11-14,1532.0999755859375,1534.4000244140625,1522.0,1526.9000244140625,810970
2025-11-17,1535.5999755859375,1538.4000244140625,1526.5,1537.5,912322
2025-11-18,1514.5,1535.0,1512.0999755859375,1530.0,747913
2025-11-19,1526.800048828125,1529.5999755859375,1505.4000244140625,1511.4000244140625,1171078
2025-11-20,1529.199951171875,1534.800048828125,1519.4000244140625,1526.9000244140625,896750
2025-11-21,1511.800048828125,1527.0,1507.699951171875,1521.0999755859375,1126820
2025-11-24,1504.0,1524.800048828125,1500.0,1515.0,2801854
2025-11-25,1507.5,1522.699951171875,1500.199951171875,1500.199951171875,908386
2025-11-26,1523.800048828125,1525.5,1505.0,1505.0,1087736
2025-11-27,1525.199951171875,1531.5,1520.0999755859375,1523.800048828125,810411
2025-11-28,1531.300048828125,1535.800048828125,1520.5999755859375,1525.199951171875,991042
2025-12-01,1523.0999755859375,1536.300048828125,1517.5,1532.0,1010599
2025-12-02,1516.5999755859375,1531.5,1513.199951171875,1520.0,1760512
2025-12-03,1508.0,1522.800048828125,1495.0999755859375,1516.699951171875,1034323
2025-12-04,1521.0,1525.699951171875,1503.0999755859375,1503.0999755859375,726473
2025-12-05,1520.800048828125,1528.0,1513.5999755859375,1525.0,813485
2025-12-08,1497.5999755859375,1520.5,1494.300048828125,1515.0999755859375,1263559
2025-12-09,1490.5999755859375,1502.4000244140625,1486.5,1497.5999755859375,1646840
2025-12-10,1490.9000244140625,1505.699951171875,1484.800048828125,1492.0,1316274
2025-12-11,1512.300048828125,1513.4000244140625,1492.0,1492.0,606130
2025-12-12,1517.4000244140625,1524.699951171875,1510.199951171875,1520.0,1054050
2025-12-15,1508.0,1515.5,1498.0,1505.0,855508
2025-12-16,1499.5999755859375,1508.9000244140625,1496.0999755859375,1500.0,789492
2025-12-17,1496.9000244140625,1505.300048828125,1491.0,1497.5999755859375,1000116
2025-12-18,1498.9000244140625,1511.0,1493.699951171875,1494.800048828125,974170
2025-12-19,1517.0999755859375,1520.0999755859375,1495.5,1495.5,769045
2025-12-22,1512.9000244140625,1522.5,1508.199951171875,1513.0,757496
2025-12-23,1500.699951171875,1522.0,1498.300048828125,1520.4000244140625,826988
2025-12-24,1496.300048828125,1508.0,1490.199951171875,1502.5,1022767
2025-12-26,1506.0,1510.9000244140625,1494.0,1496.300048828125,951555
2025-12-29,1494.0,1514.5,1492.0,1506.0,1077645
2025-12-30,1492.5,1498.699951171875,1475.9000244140625,1494.0,1993298
2025-12-31,1511.300048828125,1513.5999755859375,1490.0999755859375,1492.5,883966
2026-01-01,1500.9000244140625,1512.0,1499.0,1512.0,228078
2026-01-02,1511.5999755859375,1517.800048828125,1498.5999755859375,1500.9000244140625,964611
2026-01-05,1519.800048828125,1525.0,1507.199951171875,1511.0,1532549
2026-01-06,1530.800048828125,1539.699951171875,1519.800048828125,1519.800048828125,1614326
2026-01-07,1467.9000244140625,1516.0,1455.0,1516.0,5076416
2026-01-08,1460.5999755859375,1469.300048828125,1458.0,1467.9000244140625,2651011
2026-01-09,1465.699951171875,1468.300048828125,1456.0999755859375,1464.699951171875,1804271
2026-01-12,1465.199951171875,1467.5,1444.199951171875,1464.0,2380033
2026-01-13,1448.300048828125,1469.4000244140625,1436.5999755859375,1460.0,1909873
2026-01-14,1434.5,1449.800048828125,1425.699951171875,1443.800048828125,1775529
2026-01-15,1434.5,1434.5,1434.5,1434.5,0
2026-01-16,1397.5,1409.5,1367.199951171875,1379.0,4333315
2026-01-19,1392.300048828125,1398.0999755859375,1371.9000244140625,1396.5,1653550
2026-01-20,1378.4000244140625,1395.9000244140625,1375.4000244140625,1392.300048828125,2040403
2026-01-21,1369.5999755859375,1398.4000244140625,1363.800048828125,1378.4000244140625,2306655
2026-01-22,1370.4000244140625,1384.5,1366.699951171875,1381.199951171875,1536604
2026-01-23,1315.0,1385.9000244140625,1303.0,1372.199951171875,6590032
2026-01-27,1313.0,1323.5,1281.699951171875,1300.0,4109525
2026-01-28,1328.4000244140625,1334.699951171875,1310.0999755859375,1313.0,1535898
2026-01-29,1320.9000244140625,1327.5999755859375,1307.0,1325.0,2099306
2026-01-30,1324.0,1329.9000244140625,1314.4000244140625,1319.0,2157826
2026-02-02,1311.5999755859375,1333.0,1293.0999755859375,1330.0,1832963
2026-02-03,1322.800048828125,1381.300048828125,1319.5999755859375,1365.0,2711571
2026-02-04,1326.699951171875,1335.0999755859375,1315.800048828125,1322.800048828125,1590247
2026-02-05,1333.300048828125,1335.9000244140625,1321.0,1335.9000244140625,999810
2026-02-06,1330.0,1335.699951171875,1316.5,1328.0,1457970
2026-02-09,1342.5,1352.0,1328.0,1338.0,1936551
2026-02-10,1342.0999755859375,1358.0,1337.0,1349.699951171875,1053439
2026-02-11,1349.9000244140625,1352.4000244140625,1335.0,1342.0999755859375,830695
2026-02-12,1330.0,1350.0,1321.5999755859375,1349.9000244140625,1613374
2026-02-13,1331.5,1336.0999755859375,1315.800048828125,1328.0,1236946
2026-02-16,1356.4000244140625,1358.0,1327.5,1331.0,1616868
2026-02-17,1343.9000244140625,1356.0,1340.0999755859375,1350.0,1413727
2026-02-18,1349.800048828125,1352.9000244140625,1338.0999755859375,1350.800048828125,1119159
2026-02-19,1328.9000244140625,1357.0,1323.699951171875,1349.800048828125,587384
2026-02-20,1341.0999755859375,1342.9000244140625,1324.300048828125,1328.9000244140625,1551722
2026-02-23,1326.5,1335.9000244140625,1308.800048828125,1335.9000244140625,2435610
2026-02-24,1326.699951171875,1338.5,1316.5,1326.0,2109672
2026-02-25,1346.0999755859375,1349.0,1326.699951171875,1326.699951171875,1018377
2026-02-26,1358.0999755859375,1364.9000244140625,1343.300048828125,1352.800048828125,2013877
2026-02-27,1348.199951171875,1356.9000244140625,1338.5,1353.0,2609711
2026-03-02,1351.5999755859375,1354.5,1313.0,1313.0,1899674
2026-03-04,1313.199951171875,1348.9000244140625,1311.0,1348.199951171875,1938762
2026-03-05,1326.4000244140625,1332.0999755859375,1314.9000244140625,1314.9000244140625,1184085
2026-03-06,1321.199951171875,1332.699951171875,1315.0,1326.0999755859375,695774
2026-03-09,1325.0,1329.800048828125,1292.699951171875,1309.0,1674811
2026-03-10,1333.5,1340.300048828125,1317.5,1323.0,1050270
2026-03-11,1329.5,1338.0999755859375,1324.9000244140625,1325.0,1268130
2026-03-12,1324.300048828125,1341.699951171875,1319.0,1325.0999755859375,1405268
2026-03-13,1314.699951171875,1327.5,1301.0,1324.300048828125,1346347
2026-03-16,1300.0,1327.9000244140625,1291.5999755859375,1314.699951171875,1496780
2026-03-17,1281.9000244140625,1302.5999755859375,1275.5999755859375,1300.0,2034284
2026-03-18,1268.5,1289.5,1264.5999755859375,1282.0,2226496
2026-03-19,1239.199951171875,1263.5,1235.4000244140625,1253.9000244140625,1080395
2026-03-20,1256.4000244140625,1264.0,1248.0,1250.0,1151621
2026-03-23,1221.800048828125,1252.699951171875,1217.800048828125,1252.0,1295463
2026-03-24,1219.4000244140625,1240.0,1216.5999755859375,1235.0,853054
2026-03-25,1244.4000244140625,1252.9000244140625,1219.0,1222.699951171875,1466775
2026-03-27,1242.300048828125,1249.199951171875,1226.5,1226.5,2220695
2026-03-30,1224.199951171875,1235.0,1215.0,1231.199951171875,2089130
2026-04-01,1195.9000244140625,1257.0,1194.0,1255.0,2180444
2026-04-02,1192.4000244140625,1196.5999755859375,1165.699951171875,1190.0,3128666
2026-04-06,1200.9000244140625,1206.0,1170.0,1190.300048828125,2188849
2026-04-07,1202.4000244140625,1210.4000244140625,1185.4000244140625,1195.0,2046737
2026-04-08,1215.9000244140625,1223.0,1204.5,1220.0,2476674
2026-04-09,1224.4000244140625,1231.199951171875,1213.0999755859375,1215.199951171875,2545266
2026-04-10,1229.5,1239.0,1220.800048828125,1225.4000244140625,2086385
2026-04-13,1211.0999755859375,1222.300048828125,1203.199951171875,1222.300048828125,1611654
2026-04-15,1227.0,1228.699951171875,1216.0999755859375,1220.0,1297882
2026-04-16,1230.5,1235.5,1222.800048828125,1231.0,1778133
2026-04-17,1240.800048828125,1244.5,1224.4000244140625,1230.5,2291092
2026-04-20,1229.5,1246.0,1226.0,1245.0,1158618
2026-04-21,1232.5,1236.4000244140625,1223.300048828125,1228.5999755859375,1428292
2026-04-22,1236.300048828125,1240.800048828125,1222.0,1226.0,1172238
2026-04-23,1305.9000244140625,1308.4000244140625,1227.5999755859375,1234.0999755859375,5274028
2026-04-24,1295.0,1303.9000244140625,1254.0999755859375,1295.0,4427307
2026-04-27,1317.199951171875,1320.699951171875,1299.0,1303.199951171875,1721187
2026-04-28,1306.5,1326.0,1296.300048828125,1316.0,1501522
2026-04-29,1317.5999755859375,1322.0,1307.800048828125,1312.0,986556
2026-04-30,1309.5999755859375,1329.800048828125,1305.0,1317.9000244140625,1370336
2026-05-01,1309.5999755859375,1309.5999755859375,1309.5999755859375,1309.5999755859375,0
2026-05-04,1335.0,1337.4000244140625,1313.5999755859375,1320.0,1088765
2026-05-05,1333.699951171875,1339.4000244140625,1316.4000244140625,1339.0,1051020
2026-05-06,1364.4000244140625,1372.0,1333.0999755859375,1340.0,1854812
2026-05-07,1362.300048828125,1379.5,1360.0999755859375,1370.0,1248019
2026-05-08,1347.0,1366.699951171875,1341.300048828125,1355.0,1044824
2026-05-11,1304.9000244140625,1350.0,1300.0999755859375,1347.0,1428197
2026-05-12,1292.300048828125,1309.0,1289.0,1304.5999755859375,1398439
2026-05-13,1327.5999755859375,1356.5999755859375,1274.699951171875,1279.0999755859375,6015153
2026-05-14,1436.699951171875,1442.0,1362.199951171875,1362.199951171875,9166941
2026-05-15,1432.0999755859375,1444.5,1425.199951171875,1436.699951171875,1138894
